,證券代碼,年月日,開盤價(元),最低價(元),最高價(元),收盤價(元),成交量(千股),報酬率％,SMA,WMA,Momentum,Stoch K%,Stoch D%,RSI,MACD,LW R%,A/D oscillator,CCI
563,Y9999 加權指數,2015-04-23,9655.3,9655.3,9814.88,9797.49,7896791,1.9192,9619.162,9625.113818181819,179.78999999999905,94.33070352741754,61.78823631107392,64.69397923419295,11.903796159623539,5.669296472582452,1.2650708108785518,206.49891197990237
564,Y9999 加權指數,2015-04-24,9839.71,9839.71,9961.31,9913.28,7901237,1.1818,9648.72,9678.58981818182,246.76000000000022,89.40132841979857,63.57127286418711,70.1981066994199,17.685494568605918,10.598671580201435,1.3472039473684145,226.33953643274575
565,Y9999 加權指數,2015-04-27,9941.18,9937.04,10002.58,9973.12,6949305,0.6036,9679.380000000001,9737.571636363635,330.90000000000146,94.04174419545363,62.975447283732464,72.64675590824542,26.587402793605726,5.958255804546376,1.3625267012511528,162.67814027105206
566,Y9999 加權指數,2015-04-28,9998.08,9918.01,10014.28,9956.83,6429869,-0.1633,9710.841,9788.017090909092,416.77000000000044,88.64938554550113,63.33127484987847,70.88508583361265,36.65784983897328,11.350614454498874,0.42754752259270457,111.32490466961629
567,Y9999 加權指數,2015-04-29,9934.82,9842.5,9978.87,9853.83,6257225,-1.0345,9742.218,9814.015090909092,196.95999999999913,68.27232999149702,67.91726605505313,60.56661613937345,45.20594940563656,31.727670008502983,0.16161912444086488,64.32923374681174
568,Y9999 加權指數,2015-04-30,9841.15,9820.05,9894.9,9820.05,5308551,-0.3428,9758.536,9828.166363636365,249.11999999999898,61.59261236677127,64.66858815435985,57.51572352283453,51.70979188721173,38.40738763322873,0.5486973947895726,36.379192629786054
569,Y9999 加權指數,2015-05-04,9853.51,9800.48,9871.65,9845.04,5334499,0.2545,9785.947,9843.894363636366,292.1900000000005,66.53417966818938,67.35749039949673,59.20486522954279,56.87223524089485,33.46582033181061,0.7250245890122287,25.283001439692114
570,Y9999 加權指數,2015-05-05,9849.13,9788.13,9855.64,9820.13,5211353,-0.253,9812.675,9850.109454545454,286.14999999999964,61.29694601706384,70.66422755708133,56.707713357003975,60.39624396769243,38.70305398293616,0.1570137757369058,4.636784525312759
571,Y9999 加權指數,2015-05-06,9780.39,9735.94,9829.43,9818.2,5746814,-0.0197,9841.097,9851.114,205.20000000000073,57.80231131770937,74.81293955764885,56.502551467141494,62.540131971806424,42.19768868229063,0.09947587977324969,-38.079889749784044
572,Y9999 加權指數,2015-05-07,9789.82,9704.11,9789.82,9704.11,5892695,-1.162,9850.208,9826.207272727273,-93.3799999999992,13.596857763664026,69.55183988130658,45.65381031378432,61.7438199649705,86.40314223633597,-0.33111655582780664,-123.06522855251008
573,Y9999 加權指數,2015-05-08,9724.29,9692.0,9760.51,9692.0,4908798,-0.1248,9839.659,9797.442181818184,-221.28000000000065,0.0,60.118769528564826,44.642888363292656,58.81245691125369,100.0,0.8232374835790316,-130.6052747051209
574,Y9999 加權指數,2015-05-11,9763.94,9635.88,9797.19,9663.72,5667335,-0.2918,9814.703,9765.45327272727,-309.40000000000146,7.357293868921786,51.91436607347714,42.21726459505047,54.11131575025895,92.64270613107821,0.6520984439898311,-114.4043786028788
575,Y9999 加權指數,2015-05-12,9637.71,9637.21,9702.67,9680.73,5224330,0.176,9785.464,9741.094545454545,-276.10000000000036,11.852536997885885,43.69544535372037,44.241966096026886,48.69540752704476,88.14746300211411,0.595019859456159,-110.80393585680186
576,Y9999 加權指數,2015-05-13,9697.17,9687.66,9743.33,9724.11,5616365,0.4481,9762.192,9729.939272727273,-129.71999999999935,25.72378203446193,37.40288500261645,49.27814089520686,43.69652389527558,74.27621796553807,1.1244835638584567,-55.75053109431728
577,Y9999 加權指數,2015-05-14,9730.33,9600.24,9734.55,9610.83,5719427,-1.1649,9737.892,9702.41890909091,-209.21999999999935,3.5939727143148548,30.935049274898233,39.04554139892324,37.314163482384416,96.40602728568514,0.07773062318515918,-109.37766243298779
578,Y9999 加權指數,2015-05-15,9638.06,9552.86,9644.83,9579.48,4901351,-0.3262,9713.835,9673.616727272729,-265.5600000000013,8.350324665139766,25.610820504735084,36.70204789379501,29.81402303805318,91.64967533486023,0.36968576709796935,-148.6081244158945
579,Y9999 加權指數,2015-05-18,9603.75,9550.76,9612.44,9606.1,5186520,0.2779,9689.941,9654.028545454545,-214.02999999999884,18.15140383101558,20.772542921017703,40.09430242614037,22.363203843945314,81.84859616898443,0.5343709468223216,-125.08897643351571
580,Y9999 加權指數,2015-05-19,9623.95,9623.95,9722.8,9716.77,6558000,1.1521,9679.605,9658.906545454545,-101.43000000000029,59.57225392040771,20.60007371135209,51.98165862122103,17.048587456520046,40.42774607959229,1.1805766312594903,3.806813052895793
581,Y9999 加權指數,2015-05-20,9726.02,9662.86,9736.09,9685.31,6006601,-0.3238,9666.316,9659.943818181819,-18.80000000000109,54.59968348009541,20.279810927590695,48.91579679745414,12.810719470900114,45.40031651990459,0.2638263006964335,33.24350437039408
582,Y9999 加權指數,2015-05-21,9647.53,9536.16,9647.53,9578.56,5495831,-1.1022,9653.761,9643.988181818182,-113.44000000000051,16.243343676971815,20.54445951892147,40.01729605388113,7.737560441849261,83.75665632302818,-0.3392295950435356,-108.74750487144351
583,Y9999 加權指數,2015-05-22,9606.51,9606.51,9674.77,9638.8,5692444,0.6289,9648.441,9641.268,-24.920000000000073,39.32115082557528,24.476574601479,46.15857500561685,3.3502591000526936,60.67884917442472,1.409463814825676,-21.07780970574432
584,Y9999 加權指數,2015-05-25,9654.28,9589.32,9654.28,9645.17,4733534,0.0661,9646.586,9640.673272727274,-35.55999999999949,52.61862238741139,29.002707453327965,46.79855758449598,-0.2831766331828156,47.38137761258861,0.23830049261085526,-28.887692423478864
585,Y9999 加權指數,2015-05-26,9688.31,9649.62,9724.36,9669.41,5040137,0.2513,9645.454000000002,9644.82309090909,-54.70000000000073,64.31915817927303,34.24936957146668,49.344390099273646,-2.866252843109007,35.68084182072696,1.0595397377575695,58.157912664351876
586,Y9999 加權指數,2015-05-27,9666.89,9648.71,9710.29,9693.54,5959614,0.2495,9642.397,9653.566,82.71000000000095,78.7175511429004,39.54874648231052,51.89073562587371,-4.264062102422302,21.28244885709959,0.6638518999675196,75.79433206438884
587,Y9999 加權指數,2015-05-28,9741.57,9704.93,9766.21,9712.84,6343828,0.1991,9652.598,9666.373818181819,133.36000000000058,76.80069550097842,46.869418760976885,53.948025640170464,-4.528054640401968,23.19930449902158,1.1858681462140932,116.75978790746927
588,Y9999 加權指數,2015-05-29,9727.59,9693.0,9747.27,9701.07,6496284,-0.1212,9664.757000000001,9675.18690909091,94.96999999999935,71.68441643121076,53.20282793758398,52.42883031625747,-4.245017021388076,28.315583568789226,0.6344204901418834,80.42121451289562
589,Y9999 加權指數,2015-06-01,9688.13,9589.09,9692.34,9625.69,5117913,-0.777,9666.716,9668.083818181818,-91.07999999999993,38.91762660291282,55.2794502147737,43.676510914516655,-4.8269174195656745,61.082373397087174,-0.08455205811137592,-60.17422504993541
590,Y9999 加權指數,2015-06-02,9619.88,9584.56,9657.02,9614.26,5518704,-0.1187,9656.465,9658.546363636364,-71.04999999999927,33.94914149098049,52.71713897183098,42.48169121303566,-6.091797483042308,66.0508585090195,0.43237648357713937,-72.9107800873524
591,Y9999 加權指數,2015-06-03,9617.75,9550.44,9645.48,9556.52,5909994,-0.6006,9643.586,9640.374545454544,-22.039999999999054,8.850249945664267,48.14219561838787,36.82700084945119,-8.625772404671508,91.14975005433573,0.3284932659932624,-106.95084796031414
592,Y9999 加權指數,2015-06-04,9537.09,9325.01,9558.77,9348.63,7512610,-2.1754,9620.592999999999,9586.746181818182,-290.1700000000001,5.353581142338857,47.05321936492457,24.03063614665188,-15.119459896989554,94.64641885766115,0.009625256673511285,-257.3896218036191
593,Y9999 加權指數,2015-06-05,9328.02,9272.94,9371.41,9340.13,6120810,-0.0909,9590.725999999999,9535.75290909091,-305.0400000000009,13.62134328055606,44.483238610422646,23.657191481691576,-23.85576091573271,86.37865671944394,0.23133949426222003,-189.31504641128748
594,Y9999 加權指數,2015-06-08,9324.22,9258.98,9419.22,9368.43,5366753,0.303,9563.052,9495.335454545453,-300.97999999999956,21.577982374859694,41.37917460916748,27.80747914209115,-33.03383523457877,78.4220176251403,0.4935721417873206,-118.35415995485086
595,Y9999 加權指數,2015-06-09,9346.11,9191.87,9363.52,9191.87,6363723,-1.8846,9515.297999999999,9427.84781818182,-501.6700000000001,0.0,34.94725879124017,20.196385144358445,-44.74929556587004,100.0,-0.028604718904747247,-119.55236349962222
596,Y9999 加權指數,2015-06-10,9246.66,9246.66,9334.5,9298.5,5573210,1.16,9475.794,9388.43,-414.34000000000015,18.565657972629367,28.932069474213073,32.57931001081078,-55.637784433313655,81.43434202737063,1.6237477231329573,-79.92221315427223
597,Y9999 加權指數,2015-06-11,9330.99,9251.18,9358.48,9302.49,5385056,0.0429,9434.759000000002,9356.920181818183,-398.5799999999999,19.91717680950649,23.24371760506588,33.01147745751649,-65.24668314476286,80.08282319049351,0.5589934762348553,-63.61364910872819
598,Y9999 加權指數,2015-06-12,9304.75,9263.41,9339.33,9301.93,4438188,-0.006,9394.845,9332.769454545454,-323.7600000000002,21.99132815153748,18.27440877709855,32.9785117400509,-73.41006927180942,78.00867184846251,0.485247629083247,-56.955244736685266
599,Y9999 加權指數,2015-06-15,9304.66,9252.34,9324.94,9259.48,4136644,-0.4564,9358.223999999998,9308.157636363636,-354.78000000000065,14.535096205524844,15.836155737359752,30.419910205311616,-80.74944648511344,85.46490379447516,0.316942148760332,-62.08918617614277
600,Y9999 加權指數,2015-06-16,9272.7,9177.95,9272.7,9212.78,4506250,-0.5043,9318.076000000001,9281.713272727273,-343.7399999999998,7.449789318332517,13.186220520094958,27.784928726912394,-87.74863549631998,92.5502106816675,0.139525065963073,-106.23058840666108
601,Y9999 加權指數,2015-06-17,9232.81,9170.09,9242.22,9189.83,5035577,-0.2491,9281.407,9258.395818181818,-158.79999999999927,5.0787280024698385,12.809068325775517,26.53010724624596,-94.33384903554702,94.92127199753017,0.40815194787188436,-137.57731411921714
602,Y9999 加權指數,2015-06-18,9189.44,9187.87,9243.84,9218.37,4579457,0.3106,9268.381000000001,9246.934545454546,-121.7599999999984,19.379440452775984,14.211654256819227,30.84551444654077,-99.64403803863225,80.62055954722402,0.9649812399499884,-91.63887977698293
603,Y9999 加權指數,2015-06-22,9247.76,9247.76,9371.48,9341.77,4879223,1.3386,9268.545000000002,9260.278,-26.659999999999854,68.91181310962182,19.7407012397258,46.065048316471575,-101.68081363419931,31.08818689037818,1.237552537989004,75.77844379136441
604,Y9999 加權指數,2015-06-23,9375.78,9375.78,9438.39,9391.14,5460133,0.5285,9270.816,9282.568000000001,199.26999999999862,82.38911666045466,25.8218146682853,50.87145340635968,-100.53968532230253,17.610883339545335,1.543203961028604,180.36207002718174
605,Y9999 加權指數,2015-06-24,9390.27,9364.38,9409.44,9397.31,4657385,0.0657,9291.36,9305.566909090909,98.80999999999949,84.68878121505776,34.29069278979107,51.47196624839934,-97.13893921279681,15.311218784942248,0.40612516644475277,127.92985236911721
606,Y9999 加權指數,2015-06-25,9415.78,9415.78,9500.57,9476.34,5302137,0.841,9309.144,9339.199636363637,173.85000000000036,92.66824013556052,41.700951006084196,58.66300450190952,-91.01790438981709,7.33175986443948,1.2178322915438302,152.66451040784332
607,Y9999 加權指數,2015-06-26,9481.95,9442.94,9489.91,9462.57,4405168,-0.1453,9325.151999999998,9367.095272727272,160.63999999999942,88.50157346889371,48.559390672022914,57.027020566010854,-83.52496415449141,11.498426531106286,0.2889078134979753,111.10880275894276
608,Y9999 加權指數,2015-06-29,9358.96,9227.11,9358.96,9236.1,4934402,-2.3933,9318.569,9350.903999999999,-23.3799999999992,19.973977245219167,48.35765558139108,37.77567186655412,-78.9877587860897,80.02602275478084,-0.7858172165339532,-38.366339845366724
609,Y9999 加權指數,2015-06-30,9223.27,9204.45,9323.02,9323.02,4683208,0.9411,9324.923,9351.713272727273,110.23999999999978,46.27511498426546,51.53165745926513,45.606284361844075,-74.97421165835188,53.724885015734536,0.7330690731213653,-31.50816026870893
610,Y9999 加權指數,2015-07-01,9311.76,9298.36,9404.76,9375.23,4656513,0.56,9341.168000000001,9360.86,185.39999999999964,62.07334785766149,56.994013313198046,49.82082727489209,-70.49541869235134,37.92665214233851,0.7682330827067675,18.518094252181555
611,Y9999 加權指數,2015-07-02,9372.46,9350.05,9400.68,9379.24,4797356,0.0428,9360.109,9367.782181818182,160.86999999999898,61.199232491205514,62.60606376207161,50.15044549141254,-65.73515384943522,38.800767508794486,0.502666403318195,21.89809357052683
612,Y9999 加權指數,2015-07-03,9369.5,9265.14,9369.5,9358.23,4646006,-0.224,9374.095,9367.440545454545,16.459999999999127,51.93164933135194,65.8612846499292,48.303289446134755,-61.23338740284039,48.068350668648065,-0.09333077807588853,-44.90395039516405
613,Y9999 加權指數,2015-07-06,9309.86,9255.96,9347.54,9255.96,4427633,-1.0928,9365.514,9345.961454545455,-135.1800000000003,17.394975010130548,60.70960083998008,40.27929922718707,-58.62172762258667,82.60502498986946,-0.11672854335005992,-90.79498732640339
614,Y9999 加權指數,2015-07-07,9278.33,9244.46,9332.97,9250.16,4996360,-0.0627,9351.416000000001,9324.988,-147.14999999999964,15.436309604214266,54.01432013435603,39.86203573753777,-57.29058244191589,84.56369039578573,0.8700711783979215,-82.43396621450468
615,Y9999 加權指數,2015-07-08,9225.91,8946.75,9225.91,8976.11,7466454,-2.9627,9309.295999999998,9256.750545454544,-500.22999999999956,5.301361453179841,46.07557815816825,25.819707904184042,-61.073550700786704,94.69863854682016,-0.08686774609542919,-215.25355863518232
616,Y9999 加權指數,2015-07-09,8861.28,8750.92,8946.24,8914.13,7077500,-0.6905,9253.075,9184.90218181818,-548.4400000000005,22.08554919552351,39.01730906416454,23.719934746123524,-68.71329246443061,77.9144508044765,-0.1529285275445466,-216.90174755423
617,Y9999 加權指數,2015-07-13,8946.72,8946.72,9041.88,9033.92,5739250,1.3438,9210.210000000001,9145.055818181818,-202.1800000000003,43.28276030833231,34.495427748108405,35.06098412242005,-76.30210627544616,56.7172396916677,1.3424758301807502,-96.17832071974247
618,Y9999 加權指數,2015-07-14,9061.58,9041.76,9124.76,9041.76,5790554,0.0868,9190.776,9114.428545454546,-281.2600000000002,44.48183041722747,36.94621306530924,35.755577444504056,-83.1621907168855,55.518169582772536,1.094457831325303,-52.82961085498831
619,Y9999 加權指數,2015-07-15,9063.54,9005.1,9089.47,9054.2,4863624,0.1376,9163.894,9089.596545454546,-321.02999999999884,46.384436559403,36.95714522282299,36.94465079078848,-88.81788835603724,53.61556344059699,0.565485362095528,-49.70114061448126
620,Y9999 加權指數,2015-07-16,9062.76,9021.82,9085.31,9042.21,4748227,-0.1324,9130.592,9067.472181818184,-337.03000000000065,44.83039891652286,35.23285032870913,36.22659688942159,-93.411078178242,55.16960108347714,0.48999842494879303,-40.01604659656498
621,Y9999 加權指數,2015-07-17,9060.92,9018.0,9079.23,9045.98,4319096,0.0417,9097.266,9052.088181818182,-312.25,47.6995699828639,33.88288407787496,36.65671302360566,-96.82447519418061,52.300430017136094,0.6046055854973167,-32.06798412634877
622,Y9999 加權指數,2015-07-20,9085.0,8952.64,9124.88,8975.0,4855463,-0.7847,9058.943,9029.858,-280.9599999999991,37.55824477892119,32.44554362263189,32.12427740324152,-100.23122690348899,62.4417552210788,0.45808174640037,-43.81336313562723
623,Y9999 加權指數,2015-07-21,8997.56,8940.38,9010.71,9005.96,4799326,0.345,9033.943000000001,9020.224727272727,-244.20000000000073,43.817541448329074,35.08780026645174,35.96170615049518,-102.7328299505962,56.18245855167092,0.5077491824256954,-65.51467219525368
624,Y9999 加權指數,2015-07-22,8955.59,8896.1,8968.39,8918.7,4619017,-0.9689,9000.797,8999.271454545455,-57.409999999999854,35.322848902082306,37.076454196238544,30.55238544799978,-105.69399862245666,64.6771510979177,-0.5197122700235192,-111.41529041053047
625,Y9999 加權指數,2015-07-23,8865.36,8751.71,8895.88,8791.12,5768014,-1.4305,8982.297999999999,8961.148363636365,-123.0099999999984,10.749812814204947,37.62129933234105,24.552721120657452,-110.58255115467446,89.25018718579506,-0.15828535756399748,-167.36546705389574
626,Y9999 加權指數,2015-07-24,8809.65,8733.43,8811.76,8767.86,4406134,-0.2646,8967.670999999998,8922.159636363636,-266.0599999999995,8.795503895772228,36.29229480236593,23.613377393072234,-116.54194426171337,91.20449610422777,0.2635005744925244,-164.93041159028
627,Y9999 加權指數,2015-07-27,8733.24,8553.09,8733.24,8556.68,5521284,-2.4086,8919.947,8847.434,-485.0799999999999,0.6278528830514964,32.02680405983785,17.03774432020299,-125.96374915758885,99.37214711694851,-0.19217318900916386,-174.33487289036785
628,Y9999 加權指數,2015-07-28,8566.42,8532.0,8635.88,8582.49,5775877,0.3016,8874.02,8786.078181818182,-471.71000000000095,8.516057212252033,28.430226739340306,20.060704920154464,-136.36293976324762,91.48394278774796,0.7624181748170921,-132.30307578644036
629,Y9999 加權指數,2015-07-29,8587.7,8516.23,8619.41,8563.48,5454927,-0.2215,8824.948,8729.616363636364,-478.72999999999956,7.763082231167342,24.568091306516738,19.479822110223523,-146.8220887654807,92.23691776883265,0.3578212831944172,-107.6279743307451
